조회일자,품목코드,품목명,평년비율,전일비율,품종코드,도매일일가격,도매순가격,도매전일가격,도매전순가격,도매전년순가격,도매평년순가격,도매일일위기단계명,도매일일작형연속위기횟수,도매일일작형위기단계코드,도매순위기단계명,도매순작형위기단계코드,도매순작형연속위기횟수,도매월위기단계명,도매월작형위기단계코드,도매전일자,도매전순월,도매전순명,도매순월,도매순명,도매일자,소매일일가격,소매순가격,소매전일가격,소매전순가격,소매전년순가격,소매평년순가격,소매전일자,소매전순월,소매전순명,소매순월,소매전순월,소매일자
2020-11-02,1101,무,8.215,12.058,1101,1067.3,1149.7,938.6,1130,1868.8,986,안정,1,4,안정,4,1,안정,4,2020-10-31,10,하순,11,상순,2020-11-02,2518,2236,2545,2759,2740.84,1983,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-02,1207,건고추,73.868,0,1207,16620,16611.34,16620,16395,8640,9559,상승심각,54,7,상승심각,7,1,상승심각,7,2020-10-29,10,하순,11,상순,2020-10-30,21359,21313,21359,21338,12434.961,13239,2020-10-29,10,하순,11,상순,2020-10-30
2020-12-28,1201,양파,44.74,-1.27,1201,1417,1420,1435,1290,784,979,안정,1,4,안정,4,1,상승주의,5,2020-12-26,12,중순,12,하순,2020-12-28,2402,2415,2384,2439,1487.643,1857,2020-12-24,12,중순,12,하순,2020-12-28
2020-12-28,1202,대파,9.442,1.737,1202,1785,1783,1754,1912,1406,1631,안정,7,4,안정,4,1,안정,4,2020-12-26,12,중순,12,하순,2020-12-28,5135,5204,5031,4990,4374.878,4353,2020-12-24,12,중순,12,하순,2020-12-28
2020-12-29,1001,배추,-36.057,3.227,1001,1291,1124.333,1249.333,1254,2940,2019,하락경계,2,2,하락심각,1,1,하락경계,2,2020-12-28,12,중순,12,하순,2020-12-29,2870,2796,2755,2895,4530.317,3278,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-29,1101,무,7.337,7.867,1101,1463.1,1411.2,1348,1198,2414.6,1363,상승주의,5,5,상승주의,5,1,상승주의,5,2020-12-28,12,중순,12,하순,2020-12-29,1904,1866,1882,1796,3042.488,2031,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-29,1207,건고추,55.164,0,1207,15656,15563,15656,15956,8596.66,10090,상승심각,92,7,상승심각,7,1,상승심각,7,2020-12-24,12,중순,12,하순,2020-12-28,21656,21656,21656,21656,12322.222,13400,2020-12-24,12,중순,12,하순,2020-12-28
2020-12-29,1209,마늘,6.647,0,12A9,6883.35,6883.35,6883.35,6883,4048.6,6454,상승주의,78,5,상승주의,5,1,상승주의,5,2020-12-24,12,중순,12,하순,2020-12-28,9783,9753,9600,9884,7284.259,9518,2020-12-24,12,중순,12,하순,2020-12-28
2020-12-29,1209,마늘,-13.321,0,1209,4854,4861.5,4854,4914,3320,5600,,0,,,,0,,,2020-12-24,12,중순,12,하순,2020-12-28,0,0,0,0,0,0,2020-12-24,,,,,2020-12-28
2020-12-29,1201,양파,45.557,0.561,1201,1425,1420,1417,1290,784,979,상승주의,1,5,안정,4,1,상승주의,5,2020-12-28,12,중순,12,하순,2020-12-29,2402,2415,2402,2439,1487.643,1857,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-29,1202,대파,7.664,-1.651,1202,1756,1783,1785,1912,1406,1631,안정,8,4,안정,4,1,안정,4,2020-12-28,12,중순,12,하순,2020-12-29,5321,5204,5135,4990,4374.878,4353,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-30,1001,배추,-41.357,-9.068,1001,1183.667,1124.333,1291,1254,2940,2019,하락경계,3,2,하락심각,1,1,하락경계,2,2020-12-29,12,중순,12,하순,2020-12-30,2790,2796,2870,2895,4530.317,3278,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-30,1101,무,11.519,3.712,1101,1519.5,1411.2,1463.1,1198,2414.6,1363,상승주의,6,5,상승주의,5,1,상승주의,5,2020-12-29,12,중순,12,하순,2020-12-30,1891,1866,1904,1796,3042.488,2031,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-30,1207,건고추,52.706,-1.61,1207,15408,15563,15656,15956,8596.66,10090,상승심각,93,7,상승심각,7,1,상승심각,7,2020-12-28,12,중순,12,하순,2020-12-29,21656,21656,21656,21656,12322.222,13400,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-30,1209,마늘,6.647,0,12A9,6883.35,6883.35,6883.35,6883,4048.6,6454,상승주의,79,5,상승주의,5,1,상승주의,5,2020-12-28,12,중순,12,하순,2020-12-29,9887,9753,9783,9884,7284.259,9518,2020-12-28,12,중순,12,하순,2020-12-29
2020-12-30,1209,마늘,-13.321,0,1209,4854,4861.5,4854,4914,3320,5600,,0,,,,0,,,2020-12-28,12,중순,12,하순,2020-12-29,0,0,0,0,0,0,2020-12-28,,,,,2020-12-29
2020-12-30,1201,양파,47.6,1.384,1201,1445,1420,1425,1290,784,979,상승주의,2,5,안정,4,1,상승주의,5,2020-12-29,12,중순,12,하순,2020-12-30,2402,2415,2402,2439,1487.643,1857,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-30,1202,대파,17.229,8.159,1202,1912,1783,1756,1912,1406,1631,안정,9,4,안정,4,1,안정,4,2020-12-29,12,중순,12,하순,2020-12-30,5353,5204,5321,4990,4374.878,4353,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-31,1001,배추,-56.909,-36.054,1001,870,1124.333,1183.667,1254,2940,2019,하락심각,1,1,하락심각,1,1,하락경계,2,2020-12-30,12,중순,12,하순,2020-12-31,2921,2796,2790,2895,4530.317,3278,2020-12-30,12,중순,12,하순,2020-12-31
2020-12-31,1101,무,8.291,-2.982,1101,1475.5,1411.2,1519.5,1198,2414.6,1363,상승주의,7,5,상승주의,5,1,상승주의,5,2020-12-30,12,중순,12,하순,2020-12-31,1918,1866,1891,1796,3042.488,2031,2020-12-30,12,중순,12,하순,2020-12-31
2020-12-31,1207,건고추,52.706,0,1207,15408,15563,15408,15956,8596.66,10090,상승심각,94,7,상승심각,7,1,상승심각,7,2020-12-29,12,중순,12,하순,2020-12-30,21656,21656,21656,21656,12322.222,13400,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-31,1209,마늘,6.647,0,12A9,6883.35,6883.35,6883.35,6883,4048.6,6454,상승주의,80,5,상승주의,5,1,상승주의,5,2020-12-29,12,중순,12,하순,2020-12-30,9887,9753,9887,9884,7284.259,9518,2020-12-29,12,중순,12,하순,2020-12-30
2020-12-31,1209,마늘,-13.321,0,1209,4854,4861.5,4854,4914,3320,5600,,0,,,,0,,,2020-12-29,12,중순,12,하순,2020-12-30,0,0,0,0,0,0,2020-12-29,,,,,2020-12-30
2020-12-31,1201,양파,38.713,-6.406,1201,1358,1420,1445,1290,784,979,안정,1,4,안정,4,1,상승주의,5,2020-12-30,12,중순,12,하순,2020-12-31,2430,2415,2402,2439,1487.643,1857,2020-12-30,12,중순,12,하순,2020-12-31
2020-12-31,1202,대파,9.442,-7.115,1202,1785,1783,1912,1912,1406,1631,안정,10,4,안정,4,1,안정,4,2020-12-30,12,중순,12,하순,2020-12-31,5384,5204,5353,4990,4374.878,4353,2020-12-30,12,중순,12,하순,2020-12-31
2021-01-01,1001,배추,-59.327,-36.054,1001,870,1105,1183.667,1124,3091,2139,하락심각,1,1,하락심각,1,1,하락경계,2,2020-12-30,12,하순,1,상순,2020-12-31,2921,2963,2790,2796,4622.955,3345,2020-12-30,12,하순,1,상순,2020-12-31
2021-01-01,1101,무,10.811,-2.982,1101,1475.5,1545.4,1519.5,1411,2547.9,1332,상승주의,7,5,상승주의,5,1,상승주의,5,2020-12-30,12,하순,1,상순,2020-12-31,1918,1960,1891,1866,3381.399,2064,2020-12-30,12,하순,1,상순,2020-12-31
2021-01-01,1207,건고추,67.296,0,1207,15408,15408,15408,15563,8028.58,9210,상승심각,95,7,상승심각,7,1,상승심각,7,2020-12-30,12,하순,1,상순,2020-12-31,21656,21753,21656,21656,12299.253,13403,2020-12-30,12,하순,1,상순,2020-12-31
2020-07-14,1001,배추,49.827,4.54,1001,3473,3745.333,3315.333,2632,2031.333,2318,상승주의,2,5,상승주의,5,1,상승경계,6,2020-07-13,7,상순,7,중순,2020-07-14,4705,4777.098,4238,4137,3174.366,3241,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-14,1101,무,0.851,-14.994,1101,1184.5,1174.6,1362.1,1151,893,1175,안정,1,4,안정,4,1,안정,4,2020-07-13,7,상순,7,중순,2020-07-14,1893,1920.559,1895,1883,1617.711,1903,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-14,1207,건고추,2.561,0,1207,9012,9038.66,9012,9032,11212,8787,안정,31,4,안정,4,1,안정,4,2020-07-10,7,상순,7,중순,2020-07-13,12807,12807.143,12807,12776,16733.613,12553,2020-07-10,7,상순,7,중순,2020-07-13
2020-07-14,1209,마늘,-21.073,9.914,12A9,5000,5380.55,4504.3,4425,4188.1,6335,안정,1,4,안정,4,1,안정,4,2020-07-10,7,상순,7,중순,2020-07-13,7152,7447.046,7133,7210,7942.054,9277,2020-07-10,7,상순,7,중순,2020-07-13
2020-07-14,1209,마늘,-45.713,0,1209,2995,3163.8,2995,2945,3888.6,5517,,0,,,,0,,,2020-07-10,7,상순,7,중순,2020-07-13,0,0,0,0,0,0,2020-07-10,,,,,2020-07-13
2020-07-14,1201,양파,-9.091,6.795,1201,780,797,727,664,413,858,하락주의,2,3,하락주의,3,1,하락주의,3,2020-07-13,7,상순,7,중순,2020-07-14,1989,1989,1989,1978,1334.603,1671,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-14,1202,대파,40.192,4.277,1202,1894,1758,1813,1448,1564,1351,하락심각,64,1,하락심각,1,1,하락심각,1,2020-07-13,7,상순,7,중순,2020-07-14,3739,3747.717,3735,3788,4471.218,4169,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-15,1001,배추,70.104,11.927,1001,3943.333,3745.333,3473,2632,2031.333,2318,상승주의,3,5,상승주의,5,1,상승경계,6,2020-07-14,7,상순,7,중순,2020-07-15,4714,4777.098,4705,4137,3174.366,3241,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-15,1101,무,10.383,8.688,1101,1297.2,1174.6,1184.5,1151,893,1175,상승주의,1,5,안정,4,1,안정,4,2020-07-14,7,상순,7,중순,2020-07-15,1908,1920.559,1893,1883,1617.711,1903,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-15,1207,건고추,2.561,0,1207,9012,9038.66,9012,9032,11212,8787,안정,32,4,안정,4,1,안정,4,2020-07-13,7,상순,7,중순,2020-07-14,12807,12807.143,12807,12776,16733.613,12553,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-15,1209,마늘,-13.97,8.257,12A9,5450,5380.55,5000,4425,4188.1,6335,안정,2,4,안정,4,1,안정,4,2020-07-13,7,상순,7,중순,2020-07-14,7189,7447.046,7152,7210,7942.054,9277,2020-07-13,7,상순,7,중순,2020-07-14
2020-07-15,1209,마늘,-43.212,4.389,1209,3132.5,3163.8,2995,2945,3888.6,5517,,0,,,,0,,,2020-07-13,7,상순,7,중순,2020-07-14,0,0,0,0,0,0,2020-07-13,,,,,2020-07-14
2020-07-15,1201,양파,0.583,9.618,1201,863,797,780,664,413,858,안정,1,4,하락주의,3,1,하락주의,3,2020-07-14,7,상순,7,중순,2020-07-15,1985,1989,1989,1978,1334.603,1671,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-15,1202,대파,36.862,-2.434,1202,1849,1758,1894,1448,1564,1351,하락심각,65,1,하락심각,1,1,하락심각,1,2020-07-14,7,상순,7,중순,2020-07-15,3738,3747.717,3739,3788,4471.218,4169,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-16,1001,배추,45.945,-16.563,1001,3383,3745.333,3943.333,2632,2031.333,2318,상승주의,4,5,상승주의,5,1,상승경계,6,2020-07-15,7,상순,7,중순,2020-07-16,4926,4777.098,4714,4137,3174.366,3241,2020-07-15,7,상순,7,중순,2020-07-16
2020-07-16,1101,무,11.83,1.241,1101,1313.5,1174.6,1297.2,1151,893,1175,상승주의,2,5,안정,4,1,안정,4,2020-07-15,7,상순,7,중순,2020-07-16,1930,1920.559,1908,1883,1617.711,1903,2020-07-15,7,상순,7,중순,2020-07-16
2020-07-16,1207,건고추,3.016,0.442,1207,9052,9038.66,9012,9032,11212,8787,안정,33,4,안정,4,1,안정,4,2020-07-14,7,상순,7,중순,2020-07-15,12807,12807.143,12807,12776,16733.613,12553,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-16,1209,마늘,-13.97,0,12A9,5450,5380.55,5450,4425,4188.1,6335,안정,3,4,안정,4,1,안정,4,2020-07-14,7,상순,7,중순,2020-07-15,7212,7447.046,7189,7210,7942.054,9277,2020-07-14,7,상순,7,중순,2020-07-15
2020-07-16,1209,마늘,-42.759,0.792,1209,3157.5,3163.8,3132.5,2945,3888.6,5517,,0,,,,0,,,2020-07-14,7,상순,7,중순,2020-07-15,0,0,0,0,0,0,2020-07-14,,,,,2020-07-15
2020-07-16,1201,양파,-4.312,-5.116,1201,821,797,863,664,413,858,안정,2,4,하락주의,3,1,하락주의,3,2020-07-15,7,상순,7,중순,2020-07-16,1990,1989,1985,1978,1334.603,1671,2020-07-15,7,상순,7,중순,2020-07-16
2020-07-16,1202,대파,37.824,0.698,1202,1862,1758,1849,1448,1564,1351,하락심각,66,1,하락심각,1,1,하락심각,1,2020-07-15,7,상순,7,중순,2020-07-16,3744,3747.717,3738,3788,4471.218,4169,2020-07-15,7,상순,7,중순,2020-07-16
2020-07-17,1001,배추,43.96,-1.368,1001,3337.333,3745.333,3383,2632,2031.333,2318,상승주의,5,5,상승주의,5,1,상승경계,6,2020-07-16,7,상순,7,중순,2020-07-17,4988,4777.098,4926,4137,3174.366,3241,2020-07-16,7,상순,7,중순,2020-07-17
2020-07-17,1101,무,-5.617,-18.419,1101,1109.2,1174.6,1313.5,1151,893,1175,안정,1,4,안정,4,1,안정,4,2020-07-16,7,상순,7,중순,2020-07-17,1937,1920.559,1930,1883,1617.711,1903,2020-07-16,7,상순,7,중순,2020-07-17
2020-07-17,1207,건고추,3.016,0,1207,9052,9038.66,9052,9032,11212,8787,안정,34,4,안정,4,1,안정,4,2020-07-15,7,상순,7,중순,2020-07-16,12807,12807.143,12807,12776,16733.613,12553,2020-07-15,7,상순,7,중순,2020-07-16
2020-07-17,1209,마늘,-13.97,0,12A9,5450,5380.55,5450,4425,4188.1,6335,안정,4,4,안정,4,1,안정,4,2020-07-15,7,상순,7,중순,2020-07-16,7314,7447.046,7212,7210,7942.054,9277,2020-07-15,7,상순,7,중순,2020-07-16
2020-09-08,1201,양파,14.256,0.091,1201,1098,1102,1097,1009,496,961,안정,38,4,안정,4,1,안정,4,2020-09-07,8,하순,9,상순,2020-09-08,2133,2109.5,2145,2064,1329.175,1731,2020-09-07,8,하순,9,상순,2020-09-08
2020-09-08,1202,대파,73.699,-19.148,1202,3170,2713,3777,2312,1732,1825,하락심각,111,1,하락심각,1,1,하락심각,1,2020-09-07,8,하순,9,상순,2020-09-08,6140,6039.767,6051,5723,3875.577,4566,2020-09-07,8,하순,9,상순,2020-09-08
2020-09-09,1001,배추,62.135,-22.493,1001,7048,6596.667,8633.333,6206,3951.667,4347,상승심각,3,7,상승심각,7,1,상승경계,6,2020-09-08,8,하순,9,상순,2020-09-09,9980,9621.468,9738,9175,4477.529,6144,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-09,1101,무,26.287,-18.215,1101,2109.2,2361.7,2493.4,2334,1205.6,1670,상승경계,2,6,상승경계,6,1,상승경계,6,2020-09-08,8,하순,9,상순,2020-09-09,3803,3577.933,3703,2944,1798.449,2536,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-09,1207,건고추,75.685,0,1207,18020,18113,18020,16460,9400,10257,상승심각,20,7,상승심각,7,1,상승심각,7,2020-09-07,8,하순,9,상순,2020-09-08,21720,21664.167,21720,18205,13777.81,12356,2020-09-07,8,하순,9,상순,2020-09-08
2020-09-09,1209,마늘,11.488,0,12A9,6900,6900,6900,6874,3966.65,6189,상승주의,6,5,상승주의,5,1,상승주의,5,2020-09-07,8,하순,9,상순,2020-09-08,10202,10194.222,10222,10037,7114.952,9562,2020-09-07,8,하순,9,상순,2020-09-08
2020-09-09,1209,마늘,-15.552,0,1209,4431.4,4480.4,4431.4,4475,3320,5247,,0,,,,0,,,2020-09-07,8,하순,9,상순,2020-09-08,0,0,0,0,0,0,2020-09-07,,,,,2020-09-08
2020-09-09,1201,양파,18.835,3.853,1201,1142,1102,1098,1009,496,961,안정,39,4,안정,4,1,안정,4,2020-09-08,8,하순,9,상순,2020-09-09,2147,2109.5,2133,2064,1329.175,1731,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-09,1202,대파,57.644,-10.184,1202,2877,2713,3170,2312,1732,1825,하락심각,112,1,하락심각,1,1,하락심각,1,2020-09-08,8,하순,9,상순,2020-09-09,6205,6039.767,6140,5723,3875.577,4566,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-10,1001,배추,65.7,2.156,1001,7203.333,6596.667,7048,6206,3951.667,4347,상승심각,4,7,상승심각,7,1,상승경계,6,2020-09-09,8,하순,9,상순,2020-09-10,10160,9621.468,9980,9175,4477.529,6144,2020-09-09,8,하순,9,상순,2020-09-10
2020-09-10,1101,무,29.042,2.121,1101,2154.9,2361.7,2109.2,2334,1205.6,1670,상승경계,3,6,상승경계,6,1,상승경계,6,2020-09-09,8,하순,9,상순,2020-09-10,3810,3577.933,3803,2944,1798.449,2536,2020-09-09,8,하순,9,상순,2020-09-10
2020-09-10,1207,건고추,75.685,0,1207,18020,18113,18020,16460,9400,10257,상승심각,21,7,상승심각,7,1,상승심각,7,2020-09-08,8,하순,9,상순,2020-09-09,21720,21664.167,21720,18205,13777.81,12356,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-10,1209,마늘,11.488,0,12A9,6900,6900,6900,6874,3966.65,6189,상승주의,7,5,상승주의,5,1,상승주의,5,2020-09-08,8,하순,9,상순,2020-09-09,10202,10194.222,10202,10037,7114.952,9562,2020-09-08,8,하순,9,상순,2020-09-09
2020-09-10,1209,마늘,-13.856,1.96,1209,4520,4480.4,4431.4,4475,3320,5247,,0,,,,0,,,2020-09-08,8,하순,9,상순,2020-09-09,0,0,0,0,0,0,2020-09-08,,,,,2020-09-09
2020-09-10,1201,양파,13.528,-4.675,1201,1091,1102,1142,1009,496,961,안정,40,4,안정,4,1,안정,4,2020-09-09,8,하순,9,상순,2020-09-10,2206,2109.5,2147,2064,1329.175,1731,2020-09-09,8,하순,9,상순,2020-09-10
2020-09-10,1202,대파,49.315,-5.578,1202,2725,2713,2877,2312,1732,1825,하락심각,113,1,하락심각,1,1,하락심각,1,2020-09-09,8,하순,9,상순,2020-09-10,6388,6039.767,6205,5723,3875.577,4566,2020-09-09,8,하순,9,상순,2020-09-10
2020-09-11,1001,배추,77.333,2.049,1001,7354,8607,7203.333,6597,4377.333,4147,상승심각,5,7,상승심각,7,1,상승심각,7,2020-09-10,9,상순,9,중순,2020-09-11,10356,10998.824,10160,9621,5333.15,6019,2020-09-10,9,상순,9,중순,2020-09-11
2020-09-11,1101,무,40.165,2.148,1101,2202.2,2213.3,2154.9,2362,1090.7,1571,상승경계,4,6,상승경계,6,1,상승주의,5,2020-09-10,9,상순,9,중순,2020-09-11,3819,3868.954,3810,3578,2089.821,2618,2020-09-10,9,상순,9,중순,2020-09-11
2020-09-11,1207,건고추,76.235,0,1207,18020,17816,18020,18113,9400,10225,상승심각,22,7,상승심각,7,1,상승심각,7,2020-09-09,9,상순,9,중순,2020-09-10,21633,21485.99,21720,21664,13560.533,13065,2020-09-09,9,상순,9,중순,2020-09-10
2020-09-11,1209,마늘,10.986,0,12A9,6900,6900,6900,6900,3966.65,6217,상승주의,8,5,상승주의,5,1,상승주의,5,2020-09-09,9,상순,9,중순,2020-09-10,10135,10169.37,10202,10194,7129.451,9445,2020-09-09,9,상순,9,중순,2020-09-10
2020-09-11,1209,마늘,-13.773,0,1209,4520,4614,4520,4480,3320,5242,,0,,,,0,,,2020-09-09,9,상순,9,중순,2020-09-10,0,0,0,0,0,0,2020-09-09,,,,,2020-09-10
2020-09-11,1201,양파,9.969,-3.022,1201,1059,1044,1091,1102,539,963,안정,41,4,안정,4,1,안정,4,2020-09-10,9,상순,9,중순,2020-09-11,2206,2227.63,2206,2109,1314.729,1745,2020-09-10,9,상순,9,중순,2020-09-11
2020-09-11,1202,대파,29.824,-8.869,1202,2503,2426,2725,2713,1701,1928,하락심각,114,1,하락심각,1,1,하락심각,1,2020-09-10,9,상순,9,중순,2020-09-11,6409,6260.602,6388,6040,4230.929,4405,2020-09-10,9,상순,9,중순,2020-09-11
2020-09-12,1001,배추,93.537,8.377,1001,8026.333,8607,7354,6597,4377.333,4147,상승심각,6,7,상승심각,7,1,상승심각,7,2020-09-11,9,상순,9,중순,2020-09-12,10356,10998.824,10160,9621,5333.15,6019,2020-09-10,9,상순,9,중순,2020-09-11
2020-11-02,1209,마늘,6.73,0,12A9,6883.35,6883.35,6883.35,6883,4100,6449,상승주의,40,5,상승주의,5,1,상승주의,5,2020-10-29,10,하순,11,상순,2020-10-30,10046,10159,10313,10307,7210,9425,2020-10-29,10,하순,11,상순,2020-10-30
2020-11-02,1209,마늘,-10.573,0,1209,4914,4914,4914,4869,3320,5495,,0,,,,0,,,2020-10-29,10,하순,11,상순,2020-10-30,0,0,0,0,0,0,2020-10-29,,,,,2020-10-30
2020-11-02,1201,양파,28.878,-1.821,1201,1263,1283,1286,1221,530,980,안정,82,4,안정,4,1,안정,4,2020-10-31,10,하순,11,상순,2020-11-02,2416,2360,2382,2392,1338.864,1819,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-02,1202,대파,76.296,6.443,1202,2856,2771,2672,2777,1468,1620,하락심각,155,1,하락심각,1,1,하락심각,1,2020-10-31,10,하순,11,상순,2020-11-02,4717,5016,4747,4724,4195.272,3809,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1001,배추,5.777,0.23,1001,1886.333,1919,1882,2000,2790,1783,안정,2,4,안정,4,1,안정,4,2020-11-02,10,하순,11,상순,2020-11-03,4283,3700,4387,4999,4798.228,3035,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1101,무,15.112,5.923,1101,1134.5,1149.7,1067.3,1130,1868.8,986,안정,2,4,안정,4,1,안정,4,2020-11-02,10,하순,11,상순,2020-11-03,2518,2236,2545,2759,2740.84,1983,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1207,건고추,73.868,0,1207,16620,16611.34,16620,16395,8640,9559,상승심각,55,7,상승심각,7,1,상승심각,7,2020-10-30,10,하순,11,상순,2020-11-02,21459,21313,21359,21338,12434.961,13239,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1209,마늘,6.73,0,12A9,6883.35,6883.35,6883.35,6883,4100,6449,상승주의,41,5,상승주의,5,1,상승주의,5,2020-10-30,10,하순,11,상순,2020-11-02,10422,10159,10046,10307,7210,9425,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1209,마늘,-10.573,0,1209,4914,4914,4914,4869,3320,5495,,0,,,,0,,,2020-10-30,10,하순,11,상순,2020-11-02,0,0,0,0,0,0,2020-10-30,,,,,2020-11-02
2020-11-03,1201,양파,29.694,0.629,1201,1271,1283,1263,1221,530,980,안정,83,4,안정,4,1,안정,4,2020-11-02,10,하순,11,상순,2020-11-03,2416,2360,2382,2392,1338.864,1819,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-03,1202,대파,67.222,-5.426,1202,2709,2771,2856,2777,1468,1620,하락심각,156,1,하락심각,1,1,하락심각,1,2020-11-02,10,하순,11,상순,2020-11-03,4717,5016,4747,4724,4195.272,3809,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-04,1001,배추,1.29,-4.429,1001,1806.333,1919,1886.333,2000,2790,1783,안정,3,4,안정,4,1,안정,4,2020-11-03,10,하순,11,상순,2020-11-04,3994,3700,4283,4999,4798.228,3035,2020-11-02,10,하순,11,상순,2020-11-04
2020-11-04,1101,무,20.588,4.616,1101,1189.4,1149.7,1134.5,1130,1868.8,986,안정,3,4,안정,4,1,안정,4,2020-11-03,10,하순,11,상순,2020-11-04,2422,2236,2518,2759,2740.84,1983,2020-11-02,10,하순,11,상순,2020-11-04
2020-11-04,1207,건고추,73.868,0,1207,16620,16611.34,16620,16395,8640,9559,상승심각,55,7,상승심각,7,1,상승심각,7,2020-10-30,10,하순,11,상순,2020-11-02,21459,21313,21359,21338,12434.961,13239,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-04,1209,마늘,6.73,0,12A9,6883.35,6883.35,6883.35,6883,4100,6449,상승주의,41,5,상승주의,5,1,상승주의,5,2020-10-30,10,하순,11,상순,2020-11-02,10422,10159,10046,10307,7210,9425,2020-10-30,10,하순,11,상순,2020-11-02
2020-11-04,1209,마늘,-10.573,0,1209,4914,4914,4914,4869,3320,5495,,0,,,,0,,,2020-10-30,10,하순,11,상순,2020-11-02,0,0,0,0,0,0,2020-10-30,,,,,2020-11-02
2020-11-04,1201,양파,29.796,0.079,1201,1272,1283,1271,1221,530,980,안정,84,4,안정,4,1,안정,4,2020-11-03,10,하순,11,상순,2020-11-04,2400,2360,2416,2392,1338.864,1819,2020-11-02,10,하순,11,상순,2020-11-04
2020-11-04,1202,대파,71.667,2.589,1202,2781,2771,2709,2777,1468,1620,하락심각,157,1,하락심각,1,1,하락심각,1,2020-11-03,10,하순,11,상순,2020-11-04,4735,5016,4717,4724,4195.272,3809,2020-11-02,10,하순,11,상순,2020-11-04
